code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
4.20.d	4.20	alinea	avaliativo_objeto	13	True	estar acompanhadas dos respectivos créditos e da clara identificação da localização das fontes ou acervos de onde foram reproduzidas, assegurando a transparência e a integridade do uso das imagens;
4.20.e	4.20	alinea	avaliativo_objeto	13	True	apresentar títulos, legendas, fontes e datas, no caso de gráficos, tabelas e imagens artísticas, para que as crianças possam interpretar as informações com clareza e precisão, de modo adequado à sua compreensão;
4.20.f	4.20	alinea	avaliativo_objeto	13	True	explorar diferentes formatos de ilustração, como desenhos, figuras, gráficos, fotografias, reproduções de pinturas, mapas e tabelas, adequados ao contexto de ensino -aprendizagem das crianças, para enriquecer a sua experiência visual;
4.20.g	4.20	alinea	avaliativo_objeto	13	True	apresentar, no caso de ilustrações científicas, informações detalhadas sobre eventuais adaptações na produção da imagem;
4.20.h	4.20	alinea	avaliativo_objeto	13	True	utilizar ilustrações que estejam em relação direta com o texto, garantindo que as imagens complementem e reforcem o conteúdo textual, de maneira que as crianças possam relacionar as informações visuais com o material escrito;
4.20.i	4.20	alinea	avaliativo_objeto	13	True	utilizar de recursos régua numerada, legenda, escala, coordenadas, quando for o caso, para que as crianças possam entender as proporções e as relações de tamanho dos elementos apresentados;
4.20.j	4.20	alinea	avaliativo_objeto	14	True	retratar adequadamente a diversidade étnica da população brasileira, assim como a pluralidade social e cultural do país, priorizando fotografias reais, de fontes fidedignas.
4.21	4	item	avaliativo_objeto	14	True	No que diz respeito às representações cartográficas de todas as obras , especialmente nas coleções das Ciências Humanas, elas devem:
4.21.a	4.21	alinea	avaliativo_objeto	14	True	apresentar legendas, escalas, coordenadas e orientações, com a devida legibilidade e em conformidade com as convenções oficiais, ajustando a linguagem para que seja acessível às crianças dessa faixa etária;
4.21.b	4.21	alinea	avaliativo_objeto	14	True	promover, principalmente nos materiais de Ciências Humanas, os princípios referenciais na construção do raciocínio geográfico e do pensamento espacial, como extensão, delimitação e localização, causalidade, conexidade e atividade, de forma que as crianças possam desenvolver gradualmente a noção espacial;
4.21.c	4.21	alinea	avaliativo_objeto	14	True	verificar se os mapas apresentados são claros e legíveis e se contêm todos os elementos cartográficos, utilizando escalas adequadas para representar os fenômenos de forma precisa, respeitando as proporções entre os objetos e indicando desproporções em legendas específicas;
4.21.d	4.21	alinea	avaliativo_objeto	14	True	utilizar diferentes formas de representação cartográfica para comunicar temas, fatos, fenômenos e conteúdos, incorporando elementos de etnocartografia, cartografia social e outras perspectivas que ampliem a compreensão do espaço geográfico para as crianças;
4.21.e	4.21	alinea	avaliativo_objeto	14	True	valorizar as práticas de leitura, análise e interpretação de diferentes representações cartográficas, relacionando-as a temas, fatos, fenômenos e conteúdos geográficos relevantes para os estudantes dos Anos Iniciais;
4.21.f	4.21	alinea	avaliativo_objeto	14	True	permitir a leitura, análise e interpretação de mapas, tanto isoladamente quanto em conjunto com textos, imagens e atividades, para que os mapas não sejam meramente ilustrativos, mas instrumentos de aprendizagem ativa;
4.21.g	4.21	alinea	avaliativo_objeto	14	True	propor atividades e/ou situações -problema que estimulem a construção de diferentes representações cartográficas, inclusive com o uso de recursos digitais, para que as crianças possam experimentar e criar suas próprias elaborações cartográficas;
4.21.h	4.21	alinea	avaliativo_objeto	14	True	conter um nível de aprofundamento contínuo ao longo da obra, respeitando os estágios de localização, análise, correlação e síntese, ajustados ao desenvolvimento cognitivo dos estudantes dos Anos Iniciais, permitindo que as crianças construam e ampliem seu conhecimento cartográfico de forma progressiva e conectada às suas experiências de vida;
4.21.i	4.21	alinea	avaliativo_objeto	14	True	utilizar escalas condizentes com o conjunto de informações propostas na representação cartográfica, facilitando a compreensão dos fenômenos tratados e ajustando -as para que sejam adequadas ao entendimento das crianças.
5.1	5	item	caracteristica_obra	14	True	As coleções destinadas ao 1º ao 2º ano devem ter como centralidade a apropriação plena do sistema de escrita da língua portuguesa e o desenvolvimento do letramento matemático, portanto, devem conter estrategicamente atividades nesse sentido.
5.2	5	item	caracteristica_obra	14	True	A coleção deve apresentar transição sistemática entre as letras maiúsculas e minúsculas, apresentando as possibilidades de fontes (letra imprensa e cursiva, maiúsculas e minúsculas) em todos os volumes, respeitando, neste ciclo, o uso da letra de imprensa maiúscula inicialmente e a apresentação e diferenciação desta com o formato minúsculo e sua representação em diversas fontes, sobretudo na área de Linguagens (especialmente para a leitura, a letra de imprensa maiúscula e minúscula em suas diferentes formas; para o processo inicial de alfabetização, a letra bastão (letra de imprensa maiúscula); para o domínio da letra manuscrita (legibilidade, velocidade, fluência), a letra cursiva, maiúscula e minúscula, ao final do 2º ano).
5.3	5	item	caracteristica_obra	15	True	São avaliadas a coerência e a concatenação entre os volumes da coleção de cada Categoria.
5.4	5	item	caracteristica_obra	15	True	As obras deverão conter sua versão em PDF Interativo, com acréscimos em relação ao livro físico, conforme o item 7 deste Edital.
5.5	5	item	caracteristica_obra	15	True	O acréscimo digital requerido deve apresentar-se em todos os volumes da versão do Livro Digital do Estudante e Livro Digital do Professor, exceto materiais específicos para professores.
5.6	5	item	caracteristica_obra	15	True	As obras didáticas destinadas aos estudantes e professores do 1º e 2º anos deverão ser inscritas em conformidade com o QUADRO 1: QUADRO 1 – Objeto 1 - Categoria 1 Obras Didáticas destinadas aos Anos Iniciais - 1º e 2º anos Tipo de Escolha Obras de escolha obrigatória pelas redes Componente Língua Portuguesa Arte Educação Física Matemática Livro Interdisciplinar de Ciências da Natureza, História e Geografia Educação Digital e Midiática Livro Didático do Estudante - Impresso e Digital Nº de volumes 2 2 - 2 2 volume único Máximo de páginas por volume 288 128 - 288 288 128 Livro Digital do Estudante Livro Didático do Professor - Impresso e Digital Nº de volumes 2 2 volume único 2 2 volume único Máximo de páginas por volume 320 160 80 320 320 160 Livro Digital do Professor
6.1	6	item	caracteristica_obra	16	True	As obras da Categoria 2 são reutilizáveis, portanto, não consumíveis, com exceção das obras de Língua Portuguesa e de Matemática, que são de caráter consumível.
6.2	6	item	caracteristica_obra	16	True	Para garantir a reutilização do material didático, atividades de obras não consumíveis não podem sugerir a realização da atividade no livro; ao contrário, devem incentivar a escrita da resposta em local apropriado.
6.3	6	item	caracteristica_obra	16	True	As coleções destinadas ao 3º, 4º e 5º anos devem promover o aprofundamento das competências linguísticas e matemáticas, ampliar o repertório vocabular, estabelecer relações de comparação, correlação, causa-consequência, bem como recuperar sistematicamente aprendizagens de anos anteriores e promover a autonomia na formulação de argumentos.
6.4	6	item	caracteristica_obra	16	True	Além dos critérios gerais e dos critérios específicos do componente, listados neste edital, a coleção deve apresentar as habilidades dos componentes dispostos na BNCC para este ciclo (3º, 4º e 5º anos), apontando para professores, quando for o caso, seus possíveis aprofundamentos.
6.5	6	item	caracteristica_obra	16	True	O componente Educação Digital deve observar o que está disposto na BNCC Computação (Complemento à BNCC), na legislação e no parecer do Conselho Nacional de Educação sobre este componente.
6.6	6	item	caracteristica_obra	16	True	Componentes não contemplados na BNCC devem observar, além dos critérios gerais, os critérios específicos das obras disponíveis neste anexo.
6.7	6	item	caracteristica_obra	16	False	As obras didáticas destinadas aos estudantes e professores do 3º, 4º e 5º anos deverão ser inscritas em conformidade com o QUADRO 2: QUADRO 2 – Objeto 1 - Categoria 2 Obras Didáticas destinadas aos Anos Iniciais - 3º, 4º e 5º anos Tipo de Escolha Obras de escolha obrigatória pelas redes Componente Língua Portuguesa Arte Educação Física Matemática Ciências da Natureza História Geografia Livro Regionalizado de Geografia e História Produção de Texto Educação Digital e Midiática Livro Didático do Estudante - Impresso e Digital Nº de volumes 3 3 - 3 3 3 3 volume único volume único volume único Máxim o de páginas por volume 288 176 - 288 144 144 144 144 176 128 Livro Digital do Estudante Livro Didático do Professor - Impresso e Digital Nº de volumes 3 3 volume único 3 3 3 3 Volume único volume único volume único Máxim o de páginas por volume 320 208 112 320 192 192 192 192 208 192 Livro Digital do Professor QUADRO 3 – Objeto 1 - Categoria 3 Tipo de Escolha Obras de escolha optativa pelas redes 1º. e 2º. anos 3º, 4º e 5º Anos Componente Língua Inglesa Língua Espanhola Língua Inglesa Língua Espanhola Livro Didático do Estudante - Impresso e Digital Nº de volumes 2 2 3 3 Máximo de páginas por volume 80 80 72 72 Livro Digital do Estudante Livro Didático do Professor - Impresso e Digital Nº de volumes 2 2 3 3 Máximo de páginas por volume 112 112 96 96 Livro Digital do Professor
7.1	7	item	caracteristica_obra	17	True	As obras da Categoria 3 são reutilizáveis, portanto, não consumíveis.
7.2	7	item	caracteristica_obra	17	True	Para garantir a reutilização do material didático, atividades de obras não consumíveis não podem sugerir a realização da atividade no livro; ao contrário, devem incentivar a escrita da resposta em local apropriado.
7.3	7	item	caracteristica_obra	17	True	Componentes não contemplados na BNCC devem observar, além dos critérios gerais, os critérios específicos das obras disponíveis neste anexo.
8.1	8	item	objeto_digital	17	True	A versão digital em PDF Interativo configura-se como uma versão idêntica à do respectivo livro digital impresso, da futura versão física, com acréscimo de objetos digitais;
8.2	8	item	objeto_digital	17	True	Os objetos digitais são requisitos obrigatórios, já que se constituem como partes integrantes da obra;
8.3	8	item	objeto_digital	17	True	Os acréscimos de objetos digitais serão avaliados nos termos deste Edital e devem apresentarse, em todos os volumes de todos os materiais das Categorias 1 e 2 do Livro Digital do Estudante (LDE) e no livro autocontido inserido no Livro Digital de Professores (LDP), os seguintes formatos de objetos:
8.3.a	8.3	alinea	objeto_digital	17	True	6 (seis) infográficos clicáveis*.
8.4	8	item	objeto_digital	17	True	Além dos formatos anteriores, as obras de Livro Interdisciplinar de Ciências da Natureza, História e Geografia (Categoria 1); Geografia (Categoria 2) e Livro Regionalizado de Geografia e História (Categoria 2) deverão conter
8.4.b	8.4	alinea	objeto_digital	17	True	3 (trê
8.4.s	8.4	alinea	objeto_digital	17	True	mapas clicáveis*.
8.5	8	item	objeto_digital	17	True	Os objetos digitais em formato mapa clicável* e infográfico clicável* consistem em uma imagem
8.10	8	item	caracteristica_obra	18	True	Nos áudios a serem dispostos nos livros de língua estrangeira (Inglês e Espanhol), deverá haver o devido estímulo ao diálogo em língua estrangeira, com atividades de pronúncia e sensibilização auditiva voltadas ao desenvolvimento da aprendizagem dessas línguas no âmbito da conversação, da escuta e da escrita;
8.11	8	item	caracteristica_obra	18	True	Nos áudios a serem dispostos nos livros de Arte e de Educação Física, deverá haver um trabalho voltado para a ampliação do repertório dos estudantes nos diferentes atos de linguagem, que se utilizam de recursos variados das linguagens verbal, artística e corporal, especialmente nas áreas de música e dança;
8.12	8	item	caracteristica_obra	18	True	Para fins de acessibilidade, todos os materiais em áudio deverão conter sua transcrição disponível ou no próprio objeto digital ou em outra parte do Livro Digital do Professor e no Livro Digital do Estudante;
8.13	8	item	caracteristica_obra	18	True	As legendas, com relação ao seu formato e apresentação, podem ser orientadas no sentido da apropriação da linguagem (leitura e escrita), e não da literalidade do vídeo;
