code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
4.21.a	4.21	alinea	avaliativo_objeto	13	True	apresentar, sempre que pertinente, legendas, escalas, coordenadas e orientações legíveis, respeitando a necessidade de emprego desses elementos nas representações cartográficas;
4.21.b	4.21	alinea	avaliativo_objeto	13	True	promover, principalmente nos materiais de Ciências Humanas, os princípios referenciais na construção do raciocínio geográfico e do pensamento espacial, como extensão, delimitação e localização, causalidade, conexidade e atividade, de forma que os estudantes possam desenvolver , gradualmente, a noção espacial;
4.21.c	4.21	alinea	avaliativo_objeto	13	True	assegurar que os mapas apresentados sejam precisos e legíveis , contenham os elementos cartográficos pertinentes à compreensão e utilizem escalas adequadas à representação d os fenômenos, respeitando as proporções entre os objetos e indicando desproporções em legendas específicas;
4.21.d	4.21	alinea	avaliativo_objeto	13	True	utilizar diferentes formas de representação cartográfica para comunicar temas, fatos, fenômenos e conteúdos, incorporando elementos de etnocartografia, cartografia social e outras perspectivas que ampliem a compreensão do espaço geográfico para estudantes (item exclusivo para as coleções de História e de Geografia);
4.21.e	4.21	alinea	avaliativo_objeto	13	True	valorizar as práticas de leitura, análise e interpretação de diferentes representações cartográficas, relacionando-as a temas, fatos, fenômenos e conteúdos geográficos relevantes para os estudantes dos Anos Finais;
4.21.f	4.21	alinea	avaliativo_objeto	13	True	permitir a leitura, a análise e a interpretação de mapas (tanto isoladamente quanto em conjunto com textos, imagens e atividades), para que os mapas sejam instrumentos de aprendizagem ativa, não funcionando meramente como ilustrações;
4.21.g	4.21	alinea	avaliativo_objeto	13	True	propor atividades e/ou situações -problema que estimulem a construção de diferentes representações cartográficas, inclusive com o uso de recursos digitais, para que os estudantes possam experimentar e criar as próprias elaborações cartográficas (item exclusivo para as coleções de História e de Geografia);
1.408	1	item	caracteristica_obra	14	True	1.408 1.216 1.216 1.216 - 448 448 512 448 512 Quantidade de volumes do Livro Impresso de Professores (LIP) e o Livro Digital de Professores (LDP) Nº de volumes para professores 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais Vol. Único Impresso e Digital 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais Máximo de páginas da coleção para professores
1.664	1	item	caracteristica_obra	14	True	1.792 1.568 1.568 1.568 304 576 576 640 576 640
4.21.h	4.21	alinea	avaliativo_objeto	14	True	conter aprofundamento contínuo ao longo da obra, respeitando os estágios de localização, análise, correlação e síntese, em consonância com o desenvolvimento cognitivo dos estudantes dos Anos Finais, de modo a favorecer a construção e a ampliação progressiva dos conhecimentos cartográficos, articulados às experiências de vida dos estudantes (item exclusivo para as coleções de História e de Geografia);
4.21.i	4.21	alinea	avaliativo_objeto	14	True	utilizar escalas condizentes com o conjunto de informações propostas na representação cartográfica para facilitar a compreensão dos fenômenos tratados , ajustando-as para que sejam adequadas ao entendimento.
5.1	5	item	caracteristica_obra	14	True	As coleções destinadas aos Anos Finais devem ter , como pontos estruturantes, a política de valorização dos Anos Finais (Escola das Adolescências), a Política Toda Matemática e o Pacto Nacional Pela Recomposição das Aprendizagens.
5.2	5	item	caracteristica_obra	14	True	As obras desta categoria devem conter sua versão em PDF Interativo, com acréscimos em relação ao PDF a ser impresso, conforme este Edital.
5.3	5	item	caracteristica_obra	14	True	As obras didáticas destinadas a estudantes e professores devem ser inscritas em conformidade com o Quadro 1: QUADRO 1 – Obras Didáticas com coleções por componente curricular do 6º ao 9º ano (Categoria 1) Obras Didáticas por componente curricular para 6º, 7º, 8º e 9º ano (versões impressas e digitais) Componente/ Coleção Coleção de Língua Portuguesa Coleção de Matemática Coleção de Ciências da Natureza Coleção de História Coleção de Geografia Coleção de Educação Física Coleção de Produção de Textos Coleção de Educação Digital e Midiática Coleção de Língua Inglesa Coleção de Língua Espanhola Coleção de Arte Quantidade de Volumes do Livro Impresso do Estudante (LIE) e do Livro Digital do Estudante (LDE) Nº de volumes para estudantes 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais - 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais 4 impressas 4 digitais Máximo de páginas da coleção para estudantes
5.4	5	item	caracteristica_obra	15	True	As obras serão avaliadas no conjunto dos livros que compõe a coleção.
5.5	5	item	caracteristica_obra	15	True	A Coleção engloba o conjunto de livros, por componente curricular, destinados a estudantes e a professores do 6º ao 9º ano.
5.6	5	item	caracteristica_obra	15	True	A coleção por ano deve ser composta por quatro obras para professores e quatro obras para estudantes, sendo cada uma de las, com suas respectivas versões digitais, destinadas ao 6º, ao 7º, ao 8º e ao 9º ano, como ilustra o Quadro 1. Enquadram-se nessa configuração as seguintes coleções:
5.6.a	5.6	alinea	caracteristica_obra	15	True	Língua Portuguesa
5.6.b	5.6	alinea	caracteristica_obra	15	True	Matemática
5.6.c	5.6	alinea	caracteristica_obra	15	True	Ciência da Natureza
5.6.d	5.6	alinea	caracteristica_obra	15	True	História
5.6.e	5.6	alinea	caracteristica_obra	15	True	Geografia
5.6.f	5.6	alinea	caracteristica_obra	15	True	Produção de Textos
5.6.g	5.6	alinea	caracteristica_obra	15	True	Educação Digital e Midiática
5.6.i	5.6	alinea	caracteristica_obra	15	True	Língua Inglesa
5.6.j	5.6	alinea	caracteristica_obra	15	True	Língua Espanhola
5.7	5	item	caracteristica_obra	15	True	A coleção de Educação Física é composta por uma única obra a ser direcionada para professores.
5.8	5	item	caracteristica_obra	15	True	A coleção de Espanhol será de escolha facultativa às redes de ensino.
6.1	6	item	objeto_digital	15	True	O livro digital (em PDF Interativo ) configura-se como a reprodução fiel do respectivo livro impresso, correspondente à futura versão física a ser impressa, acrescida dos objetos digitais.
6.1.1	6.1	item	objeto_digital	15	True	O acréscimo digital requerido deve estar presente tanto nos Livros Digitais do Estudante (LE) quanto nos Livros Digitais do Professor (LDP) de toda a coleção.
6.1.2	6.1	item	objeto_digital	15	True	No caso de materiais específicos apenas para professores (Educação Física), os materiais digitais devem ser voltados aos estudantes e servir de suporte aos professores em sala de aula.
6.2	6	item	objeto_digital	15	True	Os objetos digitais são requisitos obrigatórios, por serem partes integrantes da obra.
6.3	6	item	objeto_digital	15	True	Os acréscimos de objetos digitais, a serem avaliados nos termos deste Edital, devem estar presentes nos Livros Digitais do Estudante (LDE) e no livro autocontido inserido nos Livros Digitais do Professor (LDP) que compõem a coleção . Cada volume, por série, da coleção deverá conter os seguintes objetos:
6.3.a	6.3	alinea	objeto_digital	15	True	3 (três) infográficos clicáveis;
6.3.b	6.3	alinea	objeto_digital	15	True	3 (três) podcasts de até 5 minutos (exceto para Arte, Educação Física, Língua Inglesa e Língua Espanhola); e
6.3.c	6.3	alinea	objeto_digital	15	True	4 (quatro) mapas clicáveis – exclusivamente para as obras de História e de Geografia (Categoria 1).
6.4	6	item	objeto_digital	15	True	Os objetos digitais nos formatos de mapa clicável e de infográfico clicável consistem em imagens que permitem a expansão de conteúdos por meio de cliques ou da passagem do cursor.
6.5	6	item	objeto_digital	15	True	O conceito de mapa pode ser amplo nos Anos Finais, sendo compreendido como um instrumento de comunicação de uma representação para o aprofundamento do Letramento Cartográfico.
6.6	6	item	objeto_digital	15	True	Os mapas clicáveis das obras devem ter como objetivo o estímulo à orientação espacial e à construção de referenciais geográficos no plano representativo.
6.7	6	item	objeto_digital	15	True	Em todos os livros digitais (LDE e LDP) das coleções de Língua Inglesa e de Língua Espanhola, os áudios devem estimular o diálogo em língua estrangeira, contemplando atividades de pronúncia e de sensibilização auditiva voltadas ao desenvolvimento da aprendizagem dessas línguas no âmbito da conversação, da escuta e da escrita. Cada volume deve conter 20 a 35 faixas de áudio com duração mínima de 8 segundos e máxima de 6 minutos. Em caso de áudios com duração inferior ou superior aos limites estabelecidos neste edital, esse quesito será avaliado como falha pontual.
6.10	6	item	objeto_digital	16	True	Com relação ao formato e a apresentação das legendas, elas podem ser orientadas no sentido da apropriação da linguagem (leitura e escrita), e não da literalidade do vídeo.
6.11	6	item	objeto_digital	16	True	Os Detentores de Direitos Autorais podem incluir objetos digitais em outros formatos, além dos objetos obrigatórios dispostos neste edital, cientes de que estes serão submetidos à avaliação de acordo com os critérios gerais e critérios específicos de objetos digitais.
6.12	6	item	objeto_digital	16	True	Quanto à qualidade visual dos objetos digitais, as obras devem apresentar:
6.12.a	6.12	alinea	objeto_digital	16	True	iluminação adequada, que garanta a clareza e a visibilidade dos elementos apresentados, facilitando a compreensão dos estudantes e criando um ambiente visual que promova a acolhida e o engajamento;
6.12.b	6.12	alinea	objeto_digital	16	True	cenário adequado ao conteúdo e ao público -alvo, respeitando o universo adolescente e as especificidades culturais, sociais e cognitivas dos estudantes dos Anos Finais do Ensino Fundamental;
6.12.c	6.12	alinea	objeto_digital	16	True	elementos gráficos (como infográficos, animações, textos, entre outros) bem definidos e de fácil leitura, sempre adequados ao público-alvo, à finalidade pedagógica e ao tema apresentado, sem utilizar estímulos visuais intensos.
6.13	6	item	objeto_digital	16	True	Quanto à qualidade sonora, os objetos digitais devem apresentar:
6.13.a	6.13	alinea	objeto_digital	16	True	intensidade sonora adequada, com som “limpo e claro”, livre de ruídos ou de interferências que possam comprometer a compreensão e a atenção dos estudantes, de modo a assegurar a concentração e a interação com o conteúdo, respeitando as capacidades auditivas e os níveis de atenção de cada um;
6.13.b	6.13	alinea	objeto_digital	16	True	falas inteligíveis e claras, ritmo de fala adequados, de modo a facilitar a compreensão , assim como promover um ambiente auditivo acessível e acolhedor;
6.13.c	6.13	alinea	objeto_digital	16	True	padrão de volume uniforme, exceto quando houver intencionalidade pedagógica precisa para variar o volume, como na ênfase de determinadas partes, na criação de efeitos específicos, no uso de fade in e de fade out;
6.13.d	6.13	alinea	objeto_digital	16	True	observação cuidadosa em relação à mixagem, à equalização e ao ganho, para que todos os elementos sonoros (falas, efeitos, trilha sonora) estejam em equilíbrio, de modo a proporcionar uma experiência auditiva agradável e imersiva;
6.13.e	6.13	alinea	objeto_digital	16	True	uso de fade in e de fade out em cortes de frases musicais para evitar transições bruscas e garantir uma fluidez sonora confortável para os estudantes;
6.13.f	6.13	alinea	objeto_digital	16	True	adaptação da velocidade de fala, ajustando-a ao ritmo de compreensão, de forma que os estudantes possam acompanhar e processar as informações adequadamente;
6.8	6	item	objeto_digital	16	True	Em todos os livros digitais (LDE e LDP) das coleções de Arte e de Educação Física, os áudios devem possibilitar um trabalho voltado para a ampliação do repertório dos estudantes nos diferentes atos de linguagem, utilizando-se recursos variados das linguagens verbal, artística e corporal, especialmente nas áreas de música e de dança. Cada volume deve conter 8 a 15 faixas de áudio com duração mínima de 10 segundos e máxima de 10 minutos. Em caso de áudios com duração inferior ou superior aos limites estabelecidos neste edital, esse quesito será avaliado como falha pontual.
6.9	6	item	objeto_digital	16	True	Para fins de acessibilidade, todos os materiais em áudio devem disponibilizar a transcrição no próprio objeto digital ou em outra parte do Livro Digital do Professor e no Livro Digital do Estudante;
6.13.g	6.13	alinea	objeto_digital	17	True	inclusão de sons ambientes e de efeitos sonoros adequados ao contexto, a fim de enriquecer o material, ajudar a contextualizar o conteúdo e proporcionar uma experiência sonora mais completa, envolvente e agradável; e
